,ID_STUDENT,STUDENT_NAME,GENDER,GRADE_NAME,ID_PROJECT,PROJECT_NAME,CREATION_DATE,EDUCATIONAL_CENTRE_NAME,CODIGO_INSTITUCIONAL_FOD,DIRECCION_REGIONAL,REGION_NAME,PROVINCIA,CANTON,DISTRITO,PRIM_O_SEC,IF_VALUE,ELSEIF_VALUE,ELSE_VALUE,WHILE_VALUE,FOR_VALUE,DO_WHILE,ABSTRACTION,PARALLELISM,DATA_REPRESENTATION,DEADCODE,MISNAMING,CYCLOMATIC,NUMBER_OF_METHODS,NUMBER_OF_CLASSES,ARITHMETIC,LOGICAL,COMPARISON,AVG_CYCLO,CONTROL_FLOW,AVG_METHODS_BY_CLASS,CT_SCORE,DATE,YEAR_CREATION,MONTH_CREATION,DAY_CREATION
1860,296051,Estudiante_14928,Mujer,Cuarto Grado,5524,Nuevas oportunidades de la computación física,2019-09-23,SAN PEDRO,992,Occidente,Rural,Alajuela,Valverde Vega,San Pedro,Primaria,2,0,0,3,0,0,1,2,0,3,1,14,11,1,0,0,1,1.2727272727272727,2.0,11.0,5.0,2019-09-23,2019,9,23
1861,296057,Estudiante_14934,Mujer,Cuarto Grado,5527,Nuevas oportunidades de la computación física,2019-10-07,SAN PEDRO,992,Occidente,Rural,Alajuela,Valverde Vega,San Pedro,Primaria,5,0,0,6,0,0,1,2,2,2,1,32,22,1,0,0,5,1.4545454545454546,2.0,22.0,7.0,2019-10-07,2019,10,7
1862,296059,Estudiante_14940,Hombre,Cuarto Grado,5530,Nuevas oportunidades de la computación física,2019-10-07,SAN PEDRO,992,Occidente,Rural,Alajuela,Valverde Vega,San Pedro,Primaria,2,0,0,3,0,0,1,2,2,1,1,19,14,1,0,0,2,1.3571428571428572,2.0,14.0,7.0,2019-10-07,2019,10,7
1863,296060,Estudiante_14946,Mujer,Cuarto Grado,5533,Nuevas oportunidades de la computación física,2019-10-07,SAN PEDRO,992,Occidente,Rural,Alajuela,Valverde Vega,San Pedro,Primaria,5,0,0,4,0,0,1,2,2,2,0,33,23,1,0,0,5,1.434782608695652,2.0,23.0,7.0,2019-10-07,2019,10,7
1864,296061,Estudiante_14952,Hombre,Cuarto Grado,5536,Nuevas oportunidades de la computación física,2019-10-07,SAN PEDRO,992,Occidente,Rural,Alajuela,Valverde Vega,San Pedro,Primaria,6,0,0,7,0,0,1,2,3,3,1,32,19,1,0,0,6,1.6842105263157894,2.0,19.0,8.0,2019-10-07,2019,10,7
1865,296063,Estudiante_14958,Mujer,Cuarto Grado,5539,Nuevas oportunidades de la computación física,2019-09-23,SAN PEDRO,992,Occidente,Rural,Alajuela,Valverde Vega,San Pedro,Primaria,5,0,0,5,0,0,1,2,2,0,0,25,14,1,0,0,5,1.7857142857142858,2.0,14.0,7.0,2019-09-23,2019,9,23
1866,296068,Estudiante_14964,Hombre,Cuarto Grado,5542,Nuevas oportunidades de la computación física,2019-10-07,SAN PEDRO,992,Occidente,Rural,Alajuela,Valverde Vega,San Pedro,Primaria,9,0,0,9,0,0,1,2,2,7,0,53,35,1,0,0,9,1.5142857142857142,2.0,35.0,7.0,2019-10-07,2019,10,7
1867,296211,Estudiante_14970,Mujer,Quinto Grado,5545,Aventuras en un mundo Maker,2019-10-09,SAN PEDRO,992,Occidente,Rural,Alajuela,Valverde Vega,San Pedro,Primaria,12,0,0,8,2,0,3,2,2,4,0,58,37,9,0,1,3,1.5675675675675675,2.0,4.111111111111111,9.0,2019-10-09,2019,10,9
1868,296220,Estudiante_14976,Hombre,Quinto Grado,5548,Aventuras en un mundo Maker,2019-09-11,SAN PEDRO,992,Occidente,Rural,Alajuela,Valverde Vega,San Pedro,Primaria,12,0,0,8,2,0,3,2,2,5,5,62,41,13,0,1,3,1.5121951219512195,2.0,3.1538461538461537,9.0,2019-09-11,2019,9,11
1869,296226,Estudiante_14988,Mujer,Quinto Grado,5551,Aventuras en un mundo Maker,2019-10-09,SAN PEDRO,992,Occidente,Rural,Alajuela,Valverde Vega,San Pedro,Primaria,13,0,0,8,2,0,3,2,2,5,1,75,53,10,0,1,3,1.4150943396226414,2.0,5.3,9.0,2019-10-09,2019,10,9
1870,296272,Estudiante_14994,Mujer,Quinto Grado,5554,Aventuras en un mundo Maker,2019-09-11,SAN PEDRO,992,Occidente,Rural,Alajuela,Valverde Vega,San Pedro,Primaria,2,0,0,0,0,0,2,0,0,0,0,4,2,1,0,0,0,2.0,2.0,2.0,4.0,2019-09-11,2019,9,11
1871,296274,Estudiante_15000,Hombre,Quinto Grado,5557,Aventuras en un mundo Maker,2019-09-11,SAN PEDRO,992,Occidente,Rural,Alajuela,Valverde Vega,San Pedro,Primaria,7,0,0,6,1,0,2,2,2,0,0,40,25,10,0,0,1,1.6,2.0,2.5,8.0,2019-09-11,2019,9,11
1872,173375,Estudiante_15008,Mujer,Cuarto Grado,5560,Nuevas oportunidades de la computación física,2019-10-07,SAN PEDRO,992,Occidente,Rural,Alajuela,Valverde Vega,San Pedro,Primaria,0,0,0,0,0,0,1,2,0,0,1,5,5,1,0,0,0,1.0,1.0,5.0,4.0,2019-10-07,2019,10,7
1873,93339,Estudiante_2989,Mujer,Cuarto Grado,5568,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-06-19,VALEDOR MARTÍNEZ MARTÍNEZ,2073,Nicoya,Urbano,Guanacaste,Nicoya,Nicoya,Primaria,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1.0,1.0,1.0,1.0,2019-06-19,2019,6,19
1874,93344,Estudiante_15030,Mujer,Cuarto Grado,5571,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-06-19,VALEDOR MARTÍNEZ MARTÍNEZ,2073,Nicoya,Urbano,Guanacaste,Nicoya,Nicoya,Primaria,0,0,0,0,0,0,0,0,0,2,1,3,3,1,0,0,0,1.0,1.0,3.0,1.0,2019-06-19,2019,6,19
1875,93353,Estudiante_15042,Hombre,Cuarto Grado,5577,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-06-19,VALEDOR MARTÍNEZ MARTÍNEZ,2073,Nicoya,Urbano,Guanacaste,Nicoya,Nicoya,Primaria,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1.0,1.0,1.0,1.0,2019-06-19,2019,6,19
1876,196195,Estudiante_15048,Hombre,Cuarto Grado,5580,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-06-19,VALEDOR MARTÍNEZ MARTÍNEZ,2073,Nicoya,Urbano,Guanacaste,Nicoya,Nicoya,Primaria,0,0,0,0,0,0,0,0,0,2,1,3,3,1,0,0,0,1.0,1.0,3.0,1.0,2019-06-19,2019,6,19
1877,274639,Estudiante_1700,Hombre,Quinto Grado,5590,¿Cómo podemos usar la matemática en la construcción de juegos que utilicen una ruleta?,2019-10-11,GUADALAJARA,731,Alajuela,Urbano,Alajuela,Alajuela,San José,Primaria,5,0,0,0,2,0,2,2,3,1,0,23,8,4,1,2,6,2.875,3.0,2.0,10.0,2019-10-11,2019,10,11
1878,274644,Estudiante_1756,Mujer,Quinto Grado,5591,¿Cómo podemos usar la matemática en la construcción de juegos que utilicen una ruleta?,2019-10-11,GUADALAJARA,731,Alajuela,Urbano,Alajuela,Alajuela,San José,Primaria,5,0,0,0,2,0,2,2,3,1,0,23,8,4,1,2,6,2.875,3.0,2.0,10.0,2019-10-11,2019,10,11
1879,277351,Estudiante_15076,Mujer,Sexto Grado,5593,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-07-22,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,2,0,0,3,0,0,2,1,2,1,0,12,3,1,7,2,6,4.0,3.0,3.0,8.0,2019-07-22,2019,7,22
1880,277571,Estudiante_15080,Hombre,Sexto Grado,5595,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-07-22,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,2,0,0,3,0,0,2,1,2,1,0,12,3,1,7,2,6,4.0,3.0,3.0,8.0,2019-07-22,2019,7,22
1881,277574,Estudiante_15084,Mujer,Quinto Grado,5597,¿Cómo podemos usar la matemática en la construcción de juegos que utilicen una ruleta?,2018-08-09,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,2,0,0,3,0,0,2,1,2,1,0,12,3,1,7,2,6,4.0,3.0,3.0,8.0,2018-08-09,2018,8,9
1882,277586,Estudiante_15088,Mujer,Sexto Grado,5599,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-07-22,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,2,0,0,3,0,0,2,1,2,1,1,12,3,1,7,2,6,4.0,3.0,3.0,8.0,2019-07-22,2019,7,22
1883,277600,Estudiante_15092,Mujer,Sexto Grado,5601,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-07-22,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,2,0,0,3,0,0,2,1,2,1,0,12,3,1,7,2,6,4.0,3.0,3.0,8.0,2019-07-22,2019,7,22
1884,277602,Estudiante_15096,Mujer,Sexto Grado,5603,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-07-22,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,2,0,0,3,0,0,2,1,2,1,0,12,3,1,7,2,6,4.0,3.0,3.0,8.0,2019-07-22,2019,7,22
1885,277611,Estudiante_15100,Mujer,Sexto Grado,5605,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-07-22,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,2,0,0,3,0,0,2,1,2,1,0,12,3,1,7,2,6,4.0,3.0,3.0,8.0,2019-07-22,2019,7,22
1886,277614,Estudiante_15104,Mujer,Sexto Grado,5607,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-07-22,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,2,0,0,3,0,0,2,1,2,1,0,12,3,1,7,2,6,4.0,3.0,3.0,8.0,2019-07-22,2019,7,22
1887,277620,Estudiante_15112,Hombre,Sexto Grado,5609,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-07-22,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,2,0,0,3,0,0,2,1,2,1,0,12,3,1,7,2,6,4.0,3.0,3.0,8.0,2019-07-22,2019,7,22
1888,277638,Estudiante_15116,Hombre,Sexto Grado,5611,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-07-22,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,2,0,0,3,0,0,2,1,2,1,0,12,3,1,7,2,6,4.0,3.0,3.0,8.0,2019-07-22,2019,7,22
1889,277641,Estudiante_15120,Hombre,Sexto Grado,5613,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-07-24,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,2,0,0,3,0,0,2,1,2,1,0,12,3,1,7,2,6,4.0,3.0,3.0,8.0,2019-07-24,2019,7,24
1890,93457,Estudiante_15124,Hombre,Tercer Grado,5615,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,9,0,1,1,0,0,1,11,2,1,0,0,0,5.5,3.0,2.0,5.0,2019-11-12,2019,11,12
1891,34673,Estudiante_15128,Mujer,Sexto Grado,5616,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-07-22,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,2,0,0,3,0,0,2,1,2,1,0,12,3,1,7,2,6,4.0,3.0,3.0,8.0,2019-07-22,2019,7,22
1892,116618,Estudiante_15130,Hombre,Sexto Grado,5618,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-07-22,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,2,0,0,3,0,0,2,1,2,1,0,12,3,1,7,2,6,4.0,3.0,3.0,8.0,2019-07-22,2019,7,22
1893,158093,Estudiante_15134,Hombre,Tercer Grado,5620,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,9,0,1,1,0,0,1,11,2,1,0,0,0,5.5,3.0,2.0,5.0,2019-11-12,2019,11,12
1894,435816,Estudiante_15146,Mujer,Tercer Grado,5625,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,9,0,1,1,0,0,1,11,2,1,0,0,0,5.5,3.0,2.0,5.0,2019-11-12,2019,11,12
1895,350595,Estudiante_15152,Hombre,Sexto Grado,5629,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-07-22,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,2,0,0,3,0,0,2,1,2,1,0,12,3,1,7,2,6,4.0,3.0,3.0,8.0,2019-07-22,2019,7,22
1896,377005,Estudiante_11486,Mujer,Tercer Grado,5630,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,9,0,1,1,0,0,1,11,2,1,0,0,0,5.5,3.0,2.0,5.0,2019-11-12,2019,11,12
1897,376755,Estudiante_15157,Mujer,Tercer Grado,5632,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,9,0,1,1,0,0,1,11,2,1,0,0,0,5.5,3.0,2.0,5.0,2019-11-12,2019,11,12
1898,376757,Estudiante_15161,Hombre,Tercer Grado,5634,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,7,0,1,1,0,1,1,9,3,1,0,0,0,3.0,3.0,3.0,5.0,2019-11-12,2019,11,12
1899,376761,Estudiante_15165,Hombre,Tercer Grado,5636,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,5,0,0,0,0,0,1,6,1,1,0,0,0,6.0,3.0,1.0,3.0,2019-11-12,2019,11,12
1900,376764,Estudiante_15169,Mujer,Tercer Grado,5638,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,9,0,1,1,0,0,1,11,2,1,0,0,0,5.5,3.0,2.0,5.0,2019-11-12,2019,11,12
1901,376769,Estudiante_15173,Hombre,Tercer Grado,5640,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,9,0,1,1,0,0,1,11,2,1,0,0,0,5.5,3.0,2.0,5.0,2019-11-12,2019,11,12
1902,376774,Estudiante_15177,Hombre,Tercer Grado,5642,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,9,0,1,1,0,0,1,11,2,1,0,0,0,5.5,3.0,2.0,5.0,2019-11-12,2019,11,12
1903,376776,Estudiante_15181,Mujer,Tercer Grado,5643,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,5,0,0,0,0,0,1,6,1,1,0,0,0,6.0,3.0,1.0,3.0,2019-11-12,2019,11,12
1904,376785,Estudiante_15183,Hombre,Tercer Grado,5644,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,9,0,1,1,0,0,0,11,2,1,0,0,0,5.5,3.0,2.0,5.0,2019-11-12,2019,11,12
1905,376995,Estudiante_15185,Hombre,Tercer Grado,5645,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,10,0,1,1,0,0,1,12,2,1,0,0,0,6.0,3.0,2.0,5.0,2019-11-12,2019,11,12
1906,376998,Estudiante_15187,Mujer,Tercer Grado,5647,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,9,0,1,1,0,0,1,11,2,1,0,0,0,5.5,3.0,2.0,5.0,2019-11-12,2019,11,12
1907,376999,Estudiante_15191,Mujer,Tercer Grado,5649,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,9,0,1,1,0,0,1,11,2,1,0,0,0,5.5,3.0,2.0,5.0,2019-11-12,2019,11,12
1908,377002,Estudiante_15195,Hombre,Tercer Grado,5651,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,9,0,1,1,0,0,1,11,2,1,0,0,0,5.5,3.0,2.0,5.0,2019-11-12,2019,11,12
1909,377004,Estudiante_15199,Hombre,Tercer Grado,5653,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,9,0,1,1,0,0,1,11,2,1,0,0,0,5.5,3.0,2.0,5.0,2019-11-12,2019,11,12
1910,381975,Estudiante_15204,Hombre,Sexto Grado,5654,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-11-19,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,2,0,0,3,0,0,2,1,2,1,0,12,3,1,7,2,6,4.0,3.0,3.0,8.0,2019-11-19,2019,11,19
1911,377009,Estudiante_15206,Hombre,Tercer Grado,5656,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,9,0,1,1,0,0,1,11,2,1,0,0,0,5.5,3.0,2.0,5.0,2019-11-12,2019,11,12
1912,377013,Estudiante_15210,Mujer,Tercer Grado,5658,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,9,0,1,1,0,0,1,11,2,1,0,0,0,5.5,3.0,2.0,5.0,2019-11-12,2019,11,12
1913,377018,Estudiante_15214,Mujer,Tercer Grado,5659,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,7,0,0,0,0,0,1,8,1,1,0,0,0,8.0,3.0,1.0,3.0,2019-11-12,2019,11,12
1914,377019,Estudiante_15216,Hombre,Tercer Grado,5661,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,6,0,2,1,0,0,1,7,2,1,0,0,0,3.5,3.0,2.0,6.0,2019-11-12,2019,11,12
1915,377033,Estudiante_15220,Mujer,Tercer Grado,5663,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,9,0,1,1,0,0,1,11,2,1,0,0,0,5.5,3.0,2.0,5.0,2019-11-12,2019,11,12
1916,377036,Estudiante_15224,Mujer,Tercer Grado,5665,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,9,0,1,1,0,0,1,11,2,1,0,0,0,5.5,3.0,2.0,5.0,2019-11-12,2019,11,12
1917,377044,Estudiante_15228,Hombre,Tercer Grado,5667,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,5,0,1,1,0,0,1,6,2,1,0,0,0,3.0,3.0,2.0,5.0,2019-11-12,2019,11,12
1918,377050,Estudiante_15232,Mujer,Tercer Grado,5669,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,2,0,1,1,0,0,1,3,2,1,0,0,0,1.5,2.0,2.0,4.0,2019-11-12,2019,11,12
1919,377053,Estudiante_15240,Mujer,Tercer Grado,5673,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,9,0,1,1,0,0,1,11,2,1,0,0,0,5.5,3.0,2.0,5.0,2019-11-12,2019,11,12
1920,377055,Estudiante_15244,Mujer,Tercer Grado,5675,Juego y aprendo creando mi primer juego programado en Scratch,2019-07-17,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,9,0,1,1,0,0,1,11,2,1,0,0,0,5.5,3.0,2.0,5.0,2019-07-17,2019,7,17
1921,377057,Estudiante_15248,Hombre,Tercer Grado,5676,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,9,0,1,1,0,0,1,11,2,1,0,0,0,5.5,3.0,2.0,5.0,2019-11-12,2019,11,12
1922,377069,Estudiante_15250,Hombre,Tercer Grado,5678,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,9,0,1,1,0,0,1,11,2,1,0,0,0,5.5,3.0,2.0,5.0,2019-11-12,2019,11,12
1923,377072,Estudiante_15254,Mujer,Tercer Grado,5680,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,9,0,2,1,0,0,3,12,3,2,0,0,0,4.0,3.0,1.5,6.0,2019-11-12,2019,11,12
1924,377075,Estudiante_15258,Mujer,Tercer Grado,5682,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,9,0,1,1,0,0,1,11,2,1,0,0,0,5.5,3.0,2.0,5.0,2019-11-12,2019,11,12
1925,377079,Estudiante_15262,Hombre,Tercer Grado,5684,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,9,0,1,1,0,1,1,12,3,1,0,0,0,4.0,3.0,3.0,5.0,2019-11-12,2019,11,12
1926,377080,Estudiante_15266,Mujer,Tercer Grado,5686,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,4,0,1,1,0,0,1,6,2,1,0,0,0,3.0,3.0,2.0,5.0,2019-11-12,2019,11,12
1927,377081,Estudiante_15270,Mujer,Tercer Grado,5688,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,9,0,1,1,0,0,1,11,2,1,0,0,0,5.5,3.0,2.0,5.0,2019-11-12,2019,11,12
1928,377084,Estudiante_15274,Mujer,Tercer Grado,5690,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,9,0,1,1,0,0,1,11,2,1,0,0,0,5.5,3.0,2.0,5.0,2019-11-12,2019,11,12
1929,377086,Estudiante_15278,Mujer,Tercer Grado,5692,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,9,0,1,1,0,0,1,11,2,1,0,0,0,5.5,3.0,2.0,5.0,2019-11-12,2019,11,12
1930,377373,Estudiante_15282,Mujer,Tercer Grado,5694,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,9,0,1,1,0,0,1,11,2,1,0,0,0,5.5,3.0,2.0,5.0,2019-11-12,2019,11,12
1931,377374,Estudiante_15286,Hombre,Tercer Grado,5696,Juego y aprendo creando mi primer juego programado en Scratch,2019-11-12,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,0,0,0,0,9,0,1,1,0,0,1,11,2,1,0,0,0,5.5,3.0,2.0,5.0,2019-11-12,2019,11,12
1932,378083,Estudiante_15290,Hombre,Sexto Grado,5697,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-04-29,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,2,0,0,3,0,0,2,1,2,1,0,12,3,1,7,2,6,4.0,3.0,3.0,8.0,2019-04-29,2019,4,29
1933,378085,Estudiante_15292,Mujer,Sexto Grado,5698,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-07-22,SAN ANTONIO,839,Alajuela,Urbano,Alajuela,Alajuela,San Antonio,Primaria,2,0,0,3,0,0,2,1,2,1,0,12,3,1,7,2,6,4.0,3.0,3.0,8.0,2019-07-22,2019,7,22
1934,345107,Estudiante_9184,Hombre,Cuarto Grado,5700,Nuevas oportunidades de la computación física,2018-08-16,EL ACHIOTE,738,Alajuela,Urbano,Alajuela,Grecia,San Isidro,Primaria,1,0,0,0,1,0,2,2,0,2,2,14,11,2,0,0,1,1.2727272727272727,2.0,5.5,6.0,2018-08-16,2018,8,16
1935,53959,Estudiante_15298,Mujer,Cuarto Grado,5703,Nuevas oportunidades de la computación física,2018-11-21,EL ACHIOTE,738,Alajuela,Urbano,Alajuela,Grecia,San Isidro,Primaria,4,0,0,5,0,0,2,1,0,0,4,16,7,5,0,0,2,2.2857142857142856,3.0,1.4,6.0,2018-11-21,2018,11,21
1936,53960,Estudiante_15301,Mujer,Cuarto Grado,5706,Nuevas oportunidades de la computación física,2018-11-21,EL ACHIOTE,738,Alajuela,Urbano,Alajuela,Grecia,San Isidro,Primaria,4,0,0,6,0,0,2,1,0,0,3,17,8,6,0,0,3,2.125,3.0,1.3333333333333333,6.0,2018-11-21,2018,11,21
